0.000000000000000000e+00,2.483501588187539844e-03,6.709195314932039911e-02,1.205745582759295496e-12,1.880192639076892845e-04,3.504092116197265461e-01,6.553535659209231420e-08
3.344481605351170422e-02,3.293000005934540973e-03,7.479368485576928793e-02,3.347085367835502968e-09,2.623484505258566143e-04,3.580799025775522892e-01,2.375552965724226427e-07
6.688963210702340845e-02,4.255907878179479402e-03,8.250454478079367882e-02,5.917104289587923073e-09,3.558109028768830905e-04,3.651376885366861003e-01,3.908696476803064184e-07
1.003344481605351057e-01,5.364452306985421914e-03,9.020554927058190009e-02,7.780080881456296624e-09,4.702937252837925968e-04,3.715965561272276396e-01,5.265197875861377475e-07
1.337792642140468169e-01,6.610860394415437463e-03,9.787771467132234948e-02,9.004833514056903941e-09,6.076840220696089895e-04,3.774704919792766233e-01,6.455470939603075600e-07
1.672240802675585281e-01,7.987359242532592399e-03,1.055020573292033276e-01,9.660180558006031962e-09,7.698688975573563962e-04,3.827734827229328785e-01,7.489929444732069972e-07
2.006688963210702115e-01,9.486175952777974041e-03,1.130595935904132043e-01,9.814940383919969280e-09,9.587354558293889389e-04,3.875195149882960655e-01,8.378987167952278362e-07
2.341137123745819226e-01,1.109945512204062006e-02,1.205313398011402942e-01,9.537931362414989599e-09,1.176138876816112955e-03,3.917225754054658449e-01,9.133057885967617480e-07
2.675585284280936338e-01,1.281903053903323854e-02,1.278983123075729811e-01,8.897971864107379856e-09,1.423814076932737116e-03,3.953966506045417661e-01,9.762555375482008269e-07
3.010033444816053172e-01,1.463666281645970360e-02,1.351415274558996904e-01,7.963880259613430300e-09,1.703467658011006752e-03,3.985557272156237674e-01,1.027789341319936532e-06
3.344481605351170561e-01,1.654411256702389282e-02,1.422420015923086534e-01,6.804474919549415460e-09,2.016806221882668816e-03,4.012137918688113980e-01,1.068948577582359900e-06
3.678929765886287395e-01,1.853314040342968552e-02,1.491807510629882261e-01,5.488574214531624757e-09,2.365536370379468963e-03,4.033848311942044851e-01,1.100774624005863554e-06
4.013377926421404229e-01,2.059550692666394997e-02,1.559387922141268479e-01,4.084996515176342646e-09,2.751364696417082055e-03,4.050828318219025226e-01,1.124308858260838000e-06
4.347826086956521618e-01,2.272276684648390915e-02,1.624971413919128471e-01,2.662560192099843246e-09,3.175841119706271365e-03,4.063217803820055041e-01,1.140592658017676286e-06
4.682274247491638453e-01,2.490574428217093989e-02,1.688368149425345244e-01,1.290083615918417424e-09,3.639959616163930545e-03,4.071156635046127015e-01,1.150667400946768918e-06
5.016722408026755842e-01,2.713510137711525050e-02,1.749388293769117697e-01,3.638372884588669602e-11,4.144590905937274930e-03,4.074784678198242749e-01,1.155574464718507884e-06
5.351170568561872676e-01,2.940150027470710831e-02,1.807857261260525927e-01,-1.042945248463297501e-09,4.690605709173526795e-03,4.074241799577395517e-01,1.156355227003284751e-06
5.685618729096989510e-01,3.169560311833675981e-02,1.863652987574202224e-01,-1.937850850942644423e-09,5.278874746019904078e-03,4.069667865484585256e-01,1.154051065471491718e-06
6.020066889632106344e-01,3.400807215289611274e-02,1.916664707322753847e-01,-2.648078025989280314e-09,5.910268708365491036e-03,4.061202742220808015e-01,1.149703357793520138e-06
6.354515050167224288e-01,3.633012889373070375e-02,1.966781655118788885e-01,-3.173371721000337621e-09,6.585502586838299331e-03,4.048986296087059289e-01,1.144353481639761577e-06
