2.399999999999999911e-01,3.933113992740292986e+01,4.875172020925112003e-03,1.250953734369867121e+00,7.058669523608365637e+01,9.412575170023034232e+00
2.500000000000000000e-01,3.893978502635280847e+01,4.847036043913076180e-03,1.299564316306109468e+00,7.024391817478736755e+01,9.755339948104278847e+00
2.600000000000000089e-01,3.855231340134020002e+01,4.818910598344935264e-03,1.347891961263108618e+00,6.990472735199934107e+01,1.009448085812804230e+01
2.700000000000000178e-01,3.816870845583795813e+01,4.790838515960263617e-03,1.395940274071014953e+00,6.956913851846678654e+01,1.043005868164475380e+01
2.800000000000000266e-01,3.778891134078077840e+01,4.762781794026010526e-03,1.443706435686507916e+00,6.923706291135459878e+01,1.076209003022769295e+01
2.899999999999999800e-01,3.741290296876174892e+01,4.734779645783033543e-03,1.491193857922866295e+00,6.890851048817161484e+01,1.109063319673828296e+01
2.999999999999999889e-01,3.704062870166480081e+01,4.706798557463138903e-03,1.538400051450524275e+00,6.858340057185968419e+01,1.141570614863876720e+01
3.099999999999999978e-01,3.667206645851497626e+01,4.678872492545823290e-03,1.585328081210740647e+00,6.826173567855508395e+01,1.173736369834314708e+01
3.200000000000000067e-01,3.630716602697774675e+01,4.650973604692977201e-03,1.631975904832475344e+00,6.794344421567849679e+01,1.205562594502448981e+01
3.300000000000000155e-01,3.594588711359551070e+01,4.623112198748763509e-03,1.678343168119226458e+00,6.762847973152251768e+01,1.237052383543492873e+01
3.400000000000000244e-01,3.558821699495656077e+01,4.595319469719616988e-03,1.724434845879414535e+00,6.731686943310414506e+01,1.268212329435844765e+01
3.500000000000000333e-01,3.523409869513956494e+01,4.567551053839069043e-03,1.770247169310076085e+00,6.700852042775956363e+01,1.299043160492307258e+01
3.599999999999999867e-01,3.488351198569983325e+01,4.539847218591724215e-03,1.815783822440492079e+00,6.670344004217990630e+01,1.329550498934305658e+01
3.699999999999999956e-01,3.453640916617258938e+01,4.512177791987215421e-03,1.861042526892089599e+00,6.640155808847821106e+01,1.359735982517899622e+01
3.800000000000000044e-01,3.419275275535660086e+01,4.484554599976922282e-03,1.906023102302137229e+00,6.610283220090241230e+01,1.389602590214744993e+01
3.900000000000000133e-01,3.385252736671399276e+01,4.457005610614892845e-03,1.950730485493304078e+00,6.580728343408158310e+01,1.419156610262148632e+01
4.000000000000000222e-01,3.351568237841842546e+01,4.429491188026351244e-03,1.995161247444067198e+00,6.551482979640628912e+01,1.448398801520921353e+01
4.100000000000000311e-01,3.318218154402714504e+01,4.402027478972886723e-03,2.039315239039022565e+00,6.522543027880226418e+01,1.477332030321681522e+01
4.199999999999999845e-01,3.285201155347996149e+01,4.374645012452414022e-03,2.083198155512164806e+00,6.493911249661961449e+01,1.505962921702024104e+01
4.299999999999999933e-01,3.252512212527707902e+01,4.347299653468687797e-03,2.126806052399321523e+00,6.465579147160205764e+01,1.534291784645710521e+01
4.400000000000000022e-01,3.220147830635779940e+01,4.320009602727188126e-03,2.170138841185553780e+00,6.437542782628790405e+01,1.562321395809055424e+01
4.500000000000000111e-01,3.188106669439931551e+01,4.292805366368173010e-03,2.213202482014319461e+00,6.409804954167860558e+01,1.590058395138436786e+01
4.600000000000000200e-01,3.156383916168238812e+01,4.265642575060249464e-03,2.255992956536336802e+00,6.382357403490278358e+01,1.617502936272125069e+01
4.700000000000000289e-01,3.124976210861557391e+01,4.238539766456278154e-03,2.298510274496621264e+00,6.355196388092927862e+01,1.644657734053912890e+01
4.799999999999999822e-01,3.093882053924542674e+01,4.211525191842953666e-03,2.340760207517328162e+00,6.328324256112236412e+01,1.671529154332488787e+01
4.899999999999999911e-01,3.063096964288915203e+01,4.184557850666904312e-03,2.382739047747281180e+00,6.301733387851407997e+01,1.698117446822466903e+01
