0.000000000000000000e+00,-9.680106567756379456e-17,9.958086110567366811e-01,8.601480726236734875e-02,7.079737357784013107e-08,6.858054575351028694e-10
1.137123745819397930e-01,4.410659219758925595e-14,6.990102457406247582e-01,1.028703288103244434e-01,6.330163310594138737e-08,4.523052771301238797e-09
2.274247491638795859e-01,6.100264990121272354e-14,4.645965774727515152e-01,1.194920485594849757e-01,7.331220536836651986e-08,7.057089314727096600e-09
3.411371237458193928e-01,5.779636597711452823e-14,2.851916326791038014e-01,1.357654438209689451e-01,1.045348265473089295e-07,8.655950383087583275e-09
4.548494983277591719e-01,4.169273435721637192e-14,1.534194377856684943e-01,1.515759919058964067e-01,1.606752328249621231e-07,9.687671271657607473e-09
5.685618729096989510e-01,1.989674897343994385e-14,6.190401921843259603e-02,1.668091701253871795e-01,2.454391603835195015e-07,1.052028727571206130e-08
6.822742474916387856e-01,-3.866077126826688309e-16,3.269406027451127184e-03,1.813504557905613879e-01,3.625323454051745980e-07,1.152183369052585919e-08
7.959866220735785092e-01,-1.347386600361990885e-14,-2.951229795400979461e-02,1.950853262125390175e-01,5.156605240721206680e-07,1.306034581137390237e-08
9.096989966555183438e-01,-1.941334427627384711e-14,-4.215773410821987283e-02,2.078992587024399430e-01,7.085294325665514433e-07,1.550385893353110360e-08
1.023411371237458178e+00,-1.960284076892233505e-14,-4.007482481008360631e-02,2.196778128911328065e-01,9.448518169709167734e-07,1.922146894737865831e-08
1.137123745819397902e+00,-1.544015371984314839e-14,-2.867149243450541757e-02,2.303227601199636654e-01,1.229720924103561788e-06,2.479114095273244015e-08
1.250836120401337626e+00,-8.323081367314125928e-15,-1.335565935638984014e-02,2.397714513815925874e-01,1.571259769596522700e-06,3.324924285965681514e-08
1.364548494983277571e+00,3.505757551793375124e-16,4.648248583964016689e-04,2.479659615742492718e-01,1.977993631084005586e-06,4.569300465832546691e-08
1.478260869565217295e+00,9.142685726716735912e-15,8.661511055284147262e-03,2.548483655961635286e-01,2.458447786200216100e-06,6.321965633891204602e-08
1.591973244147157018e+00,1.647200354871184259e-14,1.164581201036865923e-02,2.603607383455651125e-01,3.021147512579360105e-06,8.692642789159022284e-08
