0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,8.077863060788701672e-13,5.453103200536248332e-15
2.000000000000000042e-02,4.191218520745937469e-17,-7.015235678231385252e-20
2.999999999999999889e-02,-3.114036932035498232e-18,5.107452078481274985e-20
4.000000000000000083e-02,-1.163566584542578625e-16,2.612278723103576287e-18
5.000000000000000278e-02,-7.772823827477916091e-16,2.594470348968366626e-17
5.999999999999999778e-02,-2.596126241788093195e-16,7.145618901884629800e-18
7.000000000000000666e-02,1.456177139196700623e-15,-5.297838991868571575e-17
8.000000000000000167e-02,-8.000111750861136762e-19,2.943870320334270614e-20
8.999999999999999667e-02,-8.996075783811685576e-16,3.744419649748024195e-17
1.000000000000000056e-01,-8.470589946393392885e-16,3.559452542823529455e-17
1.100000000000000006e-01,1.875269052988470535e-15,-9.716614313530294344e-17
1.199999999999999956e-01,-1.652975160884434929e-15,8.582586392619051688e-17
1.300000000000000044e-01,-6.025301078355460599e-16,3.094911162344373493e-17
1.400000000000000133e-01,-7.011461693614591666e-16,3.667868423553479235e-17
1.499999999999999944e-01,-1.798813956240854478e-17,9.393551250027482397e-19
1.600000000000000033e-01,-7.792076163796442901e-16,4.011645492107157860e-17
1.700000000000000122e-01,-2.355643025241255262e-16,1.226534718582288606e-17
1.799999999999999933e-01,1.296731121278491502e-16,-6.802676525877335468e-18
1.900000000000000022e-01,-4.685304195316739548e-17,2.460847215252499132e-18
2.000000000000000111e-01,6.360627259616100326e-17,-3.349775332122892193e-18
2.099999999999999922e-01,-9.313655102944194615e-16,4.957703645413235946e-17
2.200000000000000011e-01,3.693770753556921022e-18,-1.959812459430983029e-19
2.300000000000000100e-01,1.510066880848449076e-18,-8.562310975265070163e-20
2.399999999999999911e-01,-3.943938436658536107e-15,2.255001667748735195e-16
2.500000000000000000e-01,7.833918867936071568e-16,-4.466458661923606700e-17
2.600000000000000089e-01,7.141168827699174609e-16,-4.111474143086314506e-17
2.700000000000000178e-01,1.140576301738404852e-15,-6.586389449272214503e-17
2.800000000000000266e-01,-1.389925564356075420e-15,7.988636716941606956e-17
2.899999999999999800e-01,3.821633178513831150e-17,-2.182886420200801245e-18
2.999999999999999889e-01,-4.771164544237316830e-17,2.733380872798127751e-18
3.099999999999999978e-01,8.139356207474589393e-17,-4.653360656538029967e-18
3.200000000000000067e-01,8.663657535274703160e-16,-5.000211065784387972e-17
3.300000000000000155e-01,-4.933176889044061183e-17,2.807172923628191053e-18
3.400000000000000244e-01,2.710962608667316359e-18,-1.479457316489417746e-19
3.500000000000000333e-01,-5.457236259658007881e-16,2.979580231938497953e-17
3.599999999999999867e-01,2.417153701135304521e-16,-1.319814221411328499e-17
3.699999999999999956e-01,-4.204674124935423888e-17,2.295798179701677162e-18
3.800000000000000044e-01,1.047483074403922287e-17,-5.719388061532419656e-19
3.900000000000000133e-01,1.538964661426506654e-16,-8.359235921203890780e-18
4.000000000000000222e-01,5.097242541273032479e-18,-2.814597152323842667e-19
4.100000000000000311e-01,-4.294334818897753379e-17,2.342552290847328574e-18
4.199999999999999845e-01,-1.313487398529329513e-17,7.164066439551292762e-19
4.299999999999999933e-01,1.122437097182940219e-16,-6.261396353501706554e-18
4.400000000000000022e-01,-6.212772279050874666e-15,3.473825368033499069e-16
4.500000000000000111e-01,-3.139850426521875811e-17,1.776471751115959369e-18
4.600000000000000200e-01,-2.409076978066262765e-18,1.358798700720134541e-19
4.700000000000000289e-01,2.548901324082738790e-16,-1.427664326132648727e-17
4.799999999999999822e-01,1.166753554816098998e-15,-6.578212042406641006e-17
4.899999999999999911e-01,8.410679173394175839e-18,-4.730532615658750238e-19
5.000000000000000000e-01,2.239663735895118013e-16,-1.258657638897476443e-17
5.100000000000000089e-01,-1.342794508475661936e-16,7.545975340728645971e-18
5.200000000000000178e-01,1.113394500030459657e-16,-5.838949314193631682e-18
5.300000000000000266e-01,4.479117679636982750e-18,-2.356165509154189348e-19
5.400000000000000355e-01,-1.688302310589888470e-19,8.878721640004121681e-21
5.500000000000000444e-01,-3.533194953718877243e-18,1.870858663328689266e-19
5.600000000000000533e-01,3.249140900696043545e-15,-1.888336239054454033e-16
5.700000000000000622e-01,-4.620338857295012065e-17,2.732982688046360032e-18
5.799999999999999600e-01,-9.200226850987803920e-18,5.456634571247166753e-19
5.899999999999999689e-01,-1.334816163412856900e-17,7.888331015726946448e-19
5.999999999999999778e-01,2.532983760685972248e-15,-1.496148625021972651e-16
6.099999999999999867e-01,-2.548170781216396011e-16,1.473282432608462821e-17
6.199999999999999956e-01,1.542982402811394993e-15,-8.889825253623702237e-17
6.300000000000000044e-01,-4.478820030625154388e-17,2.575694561529121143e-18
6.400000000000000133e-01,2.031990516888539975e-16,-1.170342245190200223e-17
6.500000000000000222e-01,-5.298071650502853293e-15,3.161656983653127225e-16
6.600000000000000311e-01,-1.142642706215255481e-15,6.697402968193293053e-17
6.700000000000000400e-01,1.032256411669035113e-17,-6.066394992296756765e-19
6.800000000000000488e-01,-3.927462309737187343e-18,2.294819336103292617e-19
6.900000000000000577e-01,-9.729786748055934484e-20,5.571456935779463489e-21
7.000000000000000666e-01,-4.878012140472185062e-17,2.734140155417634695e-18
