0.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000021e-02,3.429888895250456216e+01,4.402084558946058657e+00,1.559791385542081343e+01,8.914808738432290769e-02,9.985954066575896348e+00,1.404514060754826800e-02
2.000000000000000042e-02,3.147253104096160214e+01,1.747806573611234038e+00,1.825219130302757264e+01,2.044978753665605553e-01,9.929224466078078848e+00,7.077447224131079573e-02
2.999999999999999889e-02,3.066602119536610260e+01,1.126482347476504442e+00,1.887351479380397024e+01,2.966914964894677431e-01,9.836233203098510458e+00,1.637653675417171661e-01
4.000000000000000083e-02,3.032540942777551152e+01,9.733608660455594919e-01,1.902661639712735564e+01,3.670361512060683618e-01,9.719107449763043860e+00,2.808811818233689639e-01
5.000000000000000278e-02,3.010276722919258674e+01,9.377524294565512397e-01,1.906222121769665279e+01,4.221701159400940706e-01,9.587211268522894514e+00,4.127755550537275941e-01
5.999999999999999778e-02,2.991158549568656966e+01,9.324075480069083932e-01,1.906756512548328075e+01,4.675885713535489208e-01,9.446793845543073331e+00,5.531924912020517171e-01
7.000000000000000666e-02,2.972971180624269749e+01,9.349549958612884959e-01,1.906500867796476584e+01,5.070496760677701831e-01,9.301842812623153378e+00,6.981390242898825038e-01
8.000000000000000167e-02,2.955143039753177092e+01,9.395872394628116409e-01,1.906037514178971648e+01,5.429829322893453547e-01,9.154863709105775627e+00,8.451174815204778312e-01
8.999999999999999667e-02,2.937522769969815783e+01,9.447829574136665798e-01,1.905517031367439174e+01,5.769197176690079587e-01,9.007411188865367180e+00,9.925654466787127150e-01
1.000000000000000056e-01,2.920072120518080183e+01,9.501411289686653161e-01,1.904981125810034825e+01,6.098302842495915144e-01,8.860457973392694697e+00,1.139518220141859217e+00
1.100000000000000006e-01,2.902778382680706670e+01,9.555546057418674577e-01,1.904439199496250623e+01,6.423217141099415439e-01,8.714604334470788416e+00,1.285368965881418246e+00
1.199999999999999956e-01,2.885636698862555605e+01,9.609942311408918858e-01,1.903893429957763317e+01,6.747800744545221496e-01,8.570224301220630281e+00,1.429739964138643904e+00
1.300000000000000044e-01,2.868647531095523462e+01,9.664532393779625696e-01,1.903347427327230434e+01,7.074608745436193891e-01,8.427555433470558910e+00,1.572408322854581320e+00
1.400000000000000133e-01,2.851806844316613621e+01,9.719290192381857540e-01,1.902799257754506002e+01,7.405206346494734859e-01,8.286738461794090682e+00,1.713222336597516993e+00
1.499999999999999944e-01,2.835112191819742122e+01,9.774205930070466453e-01,1.902248468833518302e+01,7.740650578668372139e-01,8.147861101715044185e+00,1.852091538956099459e+00
1.600000000000000033e-01,2.818563952041080611e+01,9.829291651576683719e-01,1.901697527800373777e+01,8.081735362135655798e-01,8.010979448305372230e+00,1.988972773275338835e+00
1.700000000000000122e-01,2.802158425363603200e+01,9.884540223631806954e-01,1.901144569443684063e+01,8.428912990337081856e-01,7.876121813506454572e+00,2.123828044893566691e+00
1.799999999999999933e-01,2.785893289481396806e+01,9.939949853662735091e-01,1.900589241099301319e+01,8.782536556572874131e-01,7.743304168745655858e+00,2.256639529434014246e+00
1.900000000000000022e-01,2.769768141521897675e+01,9.995532534718888362e-01,1.900033338473413380e+01,9.142939481399634527e-01,7.612535471681078469e+00,2.387407847421899376e+00
2.000000000000000111e-01,2.753779754609521646e+01,1.005128387113615629e+00,1.899475422741621955e+01,9.510286380647671178e-01,7.483815182516470266e+00,2.516126124748471860e+00
2.099999999999999922e-01,2.737925913161133451e+01,1.010720370636886800e+00,1.898915238315510834e+01,9.884740415846560158e-01,7.357140048767140783e+00,2.642796328128868666e+00
2.200000000000000011e-01,2.722204319786515114e+01,1.016329163819539971e+00,1.898352414469666627e+01,1.026643225698857353e+00,7.232503951228171246e+00,2.767422703029935871e+00
2.300000000000000100e-01,2.706615146310442910e+01,1.021956329403310271e+00,1.897789591517892660e+01,1.065558710555373878e+00,7.109901599674249617e+00,2.890024522616873259e+00
2.399999999999999911e-01,2.691154720180169591e+01,1.027601451769870833e+00,1.897224560073835065e+01,1.105223124328232664e+00,6.989321821851859795e+00,3.010601704402243506e+00
2.500000000000000000e-01,2.675820876668091586e+01,1.033264492429561754e+00,1.896657076708309120e+01,1.145645125730782032e+00,6.870754140469414573e+00,3.129163489286931554e+00
2.600000000000000089e-01,2.660612933588971885e+01,1.038946506619950805e+00,1.896088830562520400e+01,1.186840428397957448e+00,6.754188445422692588e+00,3.245728960699861165e+00
2.700000000000000178e-01,2.645528038192424347e+01,1.044647428084160223e+00,1.895518515209878885e+01,1.228811519390624385e+00,6.639611893047764113e+00,3.360304397043722524e+00
2.800000000000000266e-01,2.630564174971394564e+01,1.050367400001839702e+00,1.894946000531820118e+01,1.271564687084476786e+00,6.527011631476513642e+00,3.472902071183497252e+00
2.899999999999999800e-01,2.615719320852802099e+01,1.056106593554475115e+00,1.894371112987375483e+01,1.315105192768389220e+00,6.416374084313641646e+00,3.583534777400491755e+00
2.999999999999999889e-01,2.600991429948849998e+01,1.061865165582735360e+00,1.893793618095975617e+01,1.359437180096511488e+00,6.307684967459763037e+00,3.692215705811488835e+00
3.099999999999999978e-01,2.586380091459713881e+01,1.067645017780990857e+00,1.893215576207860096e+01,1.404575570860339351e+00,6.200930687816843090e+00,3.798969702112953151e+00
3.200000000000000067e-01,2.571882290498265533e+01,1.073445550966151574e+00,1.892635244348130641e+01,1.450515486992641989e+00,6.096094846561681990e+00,3.903804150662098849e+00
3.300000000000000155e-01,2.557496097816196823e+01,1.079266979621219313e+00,1.892052480143983928e+01,1.497259022140012386e+00,5.993161239619727354e+00,4.006734650910786399e+00
3.400000000000000244e-01,2.543219590622801363e+01,1.085109547766573534e+00,1.891467111349120955e+01,1.544807300480360190e+00,5.892112997684050058e+00,4.107777332944826831e+00
3.500000000000000333e-01,2.529050838325596118e+01,1.090973491887929026e+00,1.890878917451606256e+01,1.593160355254135130e+00,5.792932580218116634e+00,4.206948752983872275e+00
3.599999999999999867e-01,2.514989456501839271e+01,1.096860854542110353e+00,1.890290100444853039e+01,1.642331346615277132e+00,5.695603198100886999e+00,4.304277731394437367e+00
3.699999999999999956e-01,2.501032537824675828e+01,1.102771108296694891e+00,1.889698698741296923e+01,1.692308957752385101e+00,5.600105131992811458e+00,4.399773915862038365e+00
3.800000000000000044e-01,2.487178253863625343e+01,1.108704488637560548e+00,1.889104567507062526e+01,1.743091107342416013e+00,5.506418993632957282e+00,4.493456088221137179e+00
3.900000000000000133e-01,2.473424792819879414e+01,1.114661281824437022e+00,1.888507537721761054e+01,1.794674797959580292e+00,5.414524785291917830e+00,4.585343544229112389e+00
4.000000000000000222e-01,2.459771414898364128e+01,1.120643019302621557e+00,1.887909320386840761e+01,1.847067913642294945e+00,5.324402820152266180e+00,4.675465291433261505e+00
4.100000000000000311e-01,2.446215709331448807e+01,1.126649700796338749e+00,1.887308449015634793e+01,1.900258247109851695e+00,5.236031448675299238e+00,4.763835646801047652e+00
4.199999999999999845e-01,2.432755972156030566e+01,1.132681677246446084e+00,1.886704820426730578e+01,1.954240864450035309e+00,5.149389027250217410e+00,4.850475913506677728e+00
4.299999999999999933e-01,2.419390521453583887e+01,1.138739342619573325e+00,1.886098315356165500e+01,2.009010024182662058e+00,5.064453399917692167e+00,4.935407848172951972e+00
4.400000000000000022e-01,2.406117690636061113e+01,1.144823104444050443e+00,1.885488788865058396e+01,2.064559117368053531e+00,4.981201926190014007e+00,5.018653570357315630e+00
4.500000000000000111e-01,2.392935825607554534e+01,1.150933365541648490e+00,1.884876067801368293e+01,2.120880661448386828e+00,4.899611508426904294e+00,5.100235513350773964e+00
4.600000000000000200e-01,2.379844374761849579e+01,1.157072459549161714e+00,1.884262112864420047e+01,2.177981855498253960e+00,4.819659555374245841e+00,5.180187238722415266e+00
4.700000000000000289e-01,2.366840997347846098e+01,1.163239834279498730e+00,1.883645163239614817e+01,2.235842933023957535e+00,4.741321605547368812e+00,5.258524127790445313e+00
4.799999999999999822e-01,2.353924143462695184e+01,1.169435910385083099e+00,1.883025112317514171e+01,2.294454947076298712e+00,4.664573437757988827e+00,5.335270079022092382e+00
4.899999999999999911e-01,2.341092290846628288e+01,1.175661151141727867e+00,1.882401843598478308e+01,2.353808362472093574e+00,4.589390532670187817e+00,5.410449260893069656e+00
5.000000000000000000e-01,2.328343938412006153e+01,1.181916033656987830e+00,1.881775220306037966e+01,2.413892988373691040e+00,4.515748102119360397e+00,5.484086016239333894e+00
5.100000000000000089e-01,2.315677604133888323e+01,1.188201033162500808e+00,1.881145084064162631e+01,2.474697987698654345e+00,4.443621122070921636e+00,5.556204814831139593e+00
5.200000000000000178e-01,2.303092706574534176e+01,1.194518672208613852e+00,1.880513269026830514e+01,2.536228182442949564e+00,4.372985213502706081e+00,5.626840467735729767e+00
5.300000000000000266e-01,2.290587201062438183e+01,1.200868342245293041e+00,1.879878066041867157e+01,2.598459776900909013e+00,4.303814442616060276e+00,5.696010058715912372e+00
5.400000000000000355e-01,2.278159701885094179e+01,1.207250518518771187e+00,1.879239366762756092e+01,2.661381009271219344e+00,4.236083323457079608e+00,5.763738769616050917e+00
5.500000000000000444e-01,2.265808853780320575e+01,1.213665718708182295e+00,1.878597058361707539e+01,2.724979779253652534e+00,4.169766296023434293e+00,5.830051855139170236e+00
5.600000000000000533e-01,2.253533325653900832e+01,1.220114477666615960e+00,1.877951010169723034e+01,2.789243553871440628e+00,4.104837753380004450e+00,5.894974536301885948e+00
5.700000000000000622e-01,2.241331808776776668e+01,1.226597332318983380e+00,1.877301073273041965e+01,2.854159381281019758e+00,4.041272071680439559e+00,5.958531960844248410e+00
5.799999999999999600e-01,2.229203746286074761e+01,1.233116758206816987e+00,1.876649087536535632e+01,2.919731337196317167e+00,3.979044408278123335e+00,6.020759408507935895e+00
5.899999999999999689e-01,2.217147383040260777e+01,1.239672370452289174e+00,1.875993329381855190e+01,2.985932908349988590e+00,3.918128704029457232e+00,6.081674128105997390e+00
5.999999999999999778e-01,2.205161503212643836e+01,1.246264697454661841e+00,1.875333700431650641e+01,3.052750857961009423e+00,3.858499490861638126e+00,6.141301360023917688e+00
6.099999999999999867e-01,2.193244921371330491e+01,1.252894310240905806e+00,1.874670099398932877e+01,3.120171822131591277e+00,3.800131421373698082e+00,6.199666230741449624e+00
6.199999999999999956e-01,2.181396477888711161e+01,1.259561799860674514e+00,1.874002411007604252e+01,3.188182217489673675e+00,3.742999286579383966e+00,6.256793668388972662e+00
6.300000000000000044e-01,2.169615037919298217e+01,1.266267764328142142e+00,1.873330506169989107e+01,3.256768255894830322e+00,3.687078044731538551e+00,6.312708368282537563e+00
6.400000000000000133e-01,2.157899489827573092e+01,1.273012798682867874e+00,1.872654242007740066e+01,3.325915957619364871e+00,3.632342838451896760e+00,6.367434770928256604e+00
6.500000000000000222e-01,2.146249363930337495e+01,1.279799923155203967e+00,1.871975492701169586e+01,3.395630873685370865e+00,3.578769739666640692e+00,6.421007685416805444e+00
6.600000000000000311e-01,2.134663170139378252e+01,1.286628382451041830e+00,1.871292477976107094e+01,3.465883695853512858e+00,3.526333852584183415e+00,6.473442728521880518e+00
6.700000000000000400e-01,2.123139881633704817e+01,1.293498762066022101e+00,1.870605102317726676e+01,3.536660738844640939e+00,3.475011007872431890e+00,6.524763884749239296e+00
6.800000000000000488e-01,2.111678500760895716e+01,1.300411690114709806e+00,1.869913269377181919e+01,3.607948387352712949e+00,3.424777320960433080e+00,6.574994870982829198e+00
6.900000000000000577e-01,2.100278055676315958e+01,1.307367814150212748e+00,1.869216871872445651e+01,3.679732992076267362e+00,3.375609201814526728e+00,6.624159064622815229e+00
7.000000000000000666e-01,2.088937598804480800e+01,1.314367789773206896e+00,1.868515791985880625e+01,3.752000873709734563e+00,3.327483362349306528e+00,6.672279492466697270e+00
7.099999999999999645e-01,2.077656205764492725e+01,1.321412272197533211e+00,1.867809901782710114e+01,3.824738333106001864e+00,3.280376828528747346e+00,6.719378816483586370e+00
7.199999999999999734e-01,2.066432974387310750e+01,1.328501909674823844e+00,1.867099063040529927e+01,3.897931657212316381e+00,3.234266951330523998e+00,6.765479318709524570e+00
7.299999999999999822e-01,2.055267527256563653e+01,1.335640425052821989e+00,1.866385177874226642e+01,3.971589474000433384e+00,3.189132117718224357e+00,6.810613984179328284e+00
7.399999999999999911e-01,2.044158660109569325e+01,1.342826564553451396e+00,1.865666408660566944e+01,4.045680493603377670e+00,3.144949878986476044e+00,6.854795446593078267e+00
7.500000000000000000e-01,2.033105543559473105e+01,1.350060961731005982e+00,1.864942659998443020e+01,4.120191702827961322e+00,3.101698614976245327e+00,6.898045165881465657e+00
7.600000000000000089e-01,2.022107374643094246e+01,1.357344293120777534e+00,1.864213838091302833e+01,4.195110305580167953e+00,3.059357084856563436e+00,6.940384252160340495e+00
7.700000000000000178e-01,2.011163374316263130e+01,1.364677255249385324e+00,1.863479840082520766e+01,4.270423594339827211e+00,3.017904426178521504e+00,6.981833401858754229e+00
7.800000000000000266e-01,2.000272785850883395e+01,1.372060554177231939e+00,1.862740554509776203e+01,4.346118944074775392e+00,2.977320149131376770e+00,7.022412900506162181e+00
7.900000000000000355e-01,1.989434874053134905e+01,1.379494897994659519e+00,1.861995861990481060e+01,4.422183818462492866e+00,2.937584143099773559e+00,7.062142615849962723e+00
