0.000000000000000000e+00,-9.680147625222522437e-17,9.958047787138302187e-01,8.601518529608839780e-02,1.580601532924071815e-08,6.857991942584740241e-10
1.170568561872909752e-01,1.445392684495100726e-13,6.990075543274774095e-01,1.033635430802641725e-01,3.624861447687192460e-08,4.614354288885311028e-09
2.341137123745819504e-01,1.998877650091092222e-13,4.645947873447101584e-01,1.204605785345236324e-01,5.266822912520389955e-08,7.173389201449989642e-09
3.511705685618728978e-01,1.894696340299264315e-13,2.851905325121841250e-01,1.371813621734189192e-01,6.702959211797568955e-08,8.764375224717732072e-09
4.682274247491639008e-01,1.368058213393426053e-13,1.534188445765549691e-01,1.534009645115022580e-01,8.129743629892643382e-08,9.788783651453763833e-09
5.852842809364549037e-01,6.541727276473904007e-14,6.190377828447823222e-02,1.689944560633257487e-01,9.743649451179524506e-08,1.064808577442330879e-08
7.023411371237457956e-01,-1.175103120441584549e-15,3.269391006667760058e-03,1.838369073434416301e-01,1.174114996003211301e-07,1.174375288639158666e-08
8.193979933110367986e-01,-4.439202088883466441e-14,-2.951218643850992557e-02,1.978033888664019746e-01,1.431871844082432812e-07,1.347725628012382544e-08
9.364548494983278015e-01,-6.427009981476347630e-14,-4.215757347949077027e-02,2.107689711467591043e-01,1.767282817793007579e-07,1.625006724838524983e-08
1.053511705685618693e+00,-6.522884775286580318e-14,-4.007467172189616011e-02,2.226097077473970787e-01,2.200205307520336471e-07,2.047632234108868420e-08
1.170568561872909807e+00,-5.168777255777937754e-14,-2.867138277134740135e-02,2.332295565477067456e-01,2.756459416664778192e-07,2.692966774017342130e-08
1.287625418060200699e+00,-2.806638208414194449e-14,-1.335560823346589911e-02,2.425636824115782186e-01,3.468533689782900733e-07,3.678580969993921533e-08
1.404682274247491591e+00,1.215800639227309598e-15,4.648230948853179778e-04,2.505488963768535693e-01,4.369268432881806381e-07,5.124166321462125943e-08
1.521739130434782705e+00,3.147261186846848858e-14,8.661477918130735393e-03,2.571220094813752577e-01,5.491503951968604302e-07,7.149414327845476987e-08
1.638795986622073597e+00,5.707173212873265294e-14,1.164576744853561101e-02,2.622198327629854386e-01,6.868080553050393606e-07,9.874016488567481074e-08
1.755852842809364711e+00,7.217107406190607330e-14,1.083561117345044865e-02,2.657791772595265445e-01,8.531838542134283988e-07,1.341766430305166910e-07
1.872909698996655603e+00,7.092855030987535794e-14,7.648928580225779900e-03,2.677368540088407300e-01,1.051561822522737720e-06,1.790004927072154813e-07
1.989966555183946495e+00,4.750207351452691948e-14,3.503639156212134606e-03,2.680296740487703167e-01,1.285225990833677395e-06,2.344086289100063450e-07
2.107023411371237387e+00,-3.949233043949516457e-15,-1.824023361217050332e-04,2.666223547376629366e-01,1.558516214292867928e-06,3.024735131099340962e-07
2.224080267558528501e+00,-8.259567387264272883e-14,-2.347972835423191816e-03,2.636241279429252793e-01,1.881239997064873637e-06,3.898016752959958729e-07
2.341137123745819615e+00,-1.653057575551910455e-13,-3.124179887743830202e-03,2.591908643788927713e-01,2.264969405552790428e-06,5.044629153319451627e-07
2.458193979933110285e+00,-2.242927296914036443e-13,-2.891017387130975346e-03,2.534784577540000194e-01,2.721277376132328341e-06,6.545277545095998272e-07
2.575250836120401399e+00,-2.317698358810892884e-13,-2.028479227631968963e-03,2.466428017766819081e-01,3.261736845179204405e-06,8.480667141207810100e-07
