0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,8.077863060788701672e-13,5.453103200536248332e-15
2.000000000000000042e-02,4.191218505017616415e-17,-7.015235843280324257e-20
2.999999999999999889e-02,-3.114036965338743926e-18,5.107452178911673098e-20
4.000000000000000083e-02,-1.188719765749337159e-16,2.546516843147060764e-18
5.000000000000000278e-02,-3.528459588554980099e-16,1.317007797953015698e-17
5.999999999999999778e-02,-5.069915790279616602e-15,2.109901483305615974e-16
7.000000000000000666e-02,-8.656113493728865251e-17,3.807892034978391856e-18
8.000000000000000167e-02,2.926994227782237558e-16,-1.318326225187675722e-17
8.999999999999999667e-02,6.198400104690707245e-15,-2.893912655167519383e-16
1.000000000000000056e-01,-1.355400263173007065e-16,6.564414480502950044e-18
1.100000000000000006e-01,-2.500964344676418648e-15,1.205353698169721193e-16
1.199999999999999956e-01,-7.981994968935549011e-15,4.011914662279295941e-16
1.300000000000000044e-01,-7.188487737037238018e-16,3.636898322624243742e-17
1.400000000000000133e-01,4.077284945212670350e-15,-2.004146956267532228e-16
1.499999999999999944e-01,1.826588459749575955e-15,-8.883518099194849595e-17
1.600000000000000033e-01,5.007394748505007250e-17,-2.494166702877023126e-18
1.700000000000000122e-01,-4.788011821930346917e-17,2.372016960498835137e-18
1.799999999999999933e-01,-6.267062412810633385e-17,3.009408485701195091e-18
1.900000000000000022e-01,-3.850663762449714309e-16,1.892835461671900597e-17
2.000000000000000111e-01,2.113372606968900764e-17,-1.055659973384017151e-18
2.099999999999999922e-01,1.000546407875656661e-16,-5.044309865660479098e-18
2.200000000000000011e-01,-1.315342246229992497e-15,6.709210594692752833e-17
2.300000000000000100e-01,9.579396472804677075e-16,-5.078291054273521439e-17
2.399999999999999911e-01,1.532167300943877101e-15,-8.269213372170197327e-17
2.500000000000000000e-01,5.058877345083895245e-17,-2.736211304069580337e-18
2.600000000000000089e-01,-1.672587894167961989e-15,9.067006671667734434e-17
2.700000000000000178e-01,-2.140503966436811086e-16,1.159417749744586301e-17
2.800000000000000266e-01,-3.853748640247596127e-16,2.087856214761938022e-17
2.899999999999999800e-01,-2.934888600940887916e-15,1.579205965642087974e-16
2.999999999999999889e-01,1.270075630970514094e-16,-6.843364738529420088e-18
3.099999999999999978e-01,-1.104253057040880230e-16,5.965445694577985708e-18
3.200000000000000067e-01,4.975221708738543671e-15,-2.691821370747154989e-16
3.300000000000000155e-01,-2.068480586523033763e-16,1.128051398087824613e-17
3.400000000000000244e-01,5.872147947682449871e-15,-3.203451067374924845e-16
3.500000000000000333e-01,-1.219918170327665451e-15,6.657986974263754435e-17
3.599999999999999867e-01,-3.233750331008669185e-18,1.731412941114776401e-19
3.699999999999999956e-01,-3.657430113464967477e-17,1.987564839463218805e-18
3.800000000000000044e-01,-2.870702951907504505e-18,1.608853158035659954e-19
3.900000000000000133e-01,3.467455622766834364e-17,-1.901758663915999643e-18
4.000000000000000222e-01,1.102610941626635340e-15,-6.049773344308302580e-17
4.100000000000000311e-01,3.900887896330386851e-18,-2.137362005093476831e-19
4.199999999999999845e-01,7.037417017221852793e-16,-3.860878481140841951e-17
4.299999999999999933e-01,3.985441677120408835e-16,-2.187948804971893333e-17
4.400000000000000022e-01,1.250958391675837187e-15,-6.869623454107284630e-17
4.500000000000000111e-01,7.989749620773295477e-16,-4.385501937600539942e-17
4.600000000000000200e-01,7.800476331637471284e-16,-4.278914059125092370e-17
4.700000000000000289e-01,-3.065230437946087957e-17,1.681386378161157154e-18
4.799999999999999822e-01,-4.618116006984739247e-16,2.533802151681113723e-17
4.899999999999999911e-01,-1.672072634354446812e-16,9.084421259204191773e-18
5.000000000000000000e-01,-4.346992516630115585e-16,2.384694350525785515e-17
5.100000000000000089e-01,-1.902314344419559251e-17,1.043400313627910965e-18
5.200000000000000178e-01,8.580813934096816364e-16,-4.707310990754544109e-17
5.300000000000000266e-01,2.321817809384675802e-15,-1.273957219141012619e-16
5.400000000000000355e-01,1.876479911136036756e-16,-1.029678420329410744e-17
5.500000000000000444e-01,-2.073188636241521736e-17,1.136867998925830982e-18
5.600000000000000533e-01,1.373384167996821327e-15,-7.531449240372851437e-17
5.700000000000000622e-01,4.552336066277482584e-16,-2.496390921530373016e-17
5.799999999999999600e-01,-4.348654248721592719e-15,2.384692566876380836e-16
5.899999999999999689e-01,-6.850801077036223168e-16,3.757842891422842642e-17
5.999999999999999778e-01,-7.341935878387273566e-17,4.027207289380854248e-18
6.099999999999999867e-01,-3.607066462912783207e-15,1.978666863354763368e-16
6.199999999999999956e-01,-6.126555513966536164e-18,3.360384535299505213e-19
6.300000000000000044e-01,-1.466687802545740893e-16,8.042373060864654570e-18
6.400000000000000133e-01,1.300613801341692048e-17,-7.130228390507077756e-19
6.500000000000000222e-01,-1.334628924323000312e-15,7.317342223876352335e-17
6.600000000000000311e-01,7.952166465496578321e-16,-4.359839558722142799e-17
6.700000000000000400e-01,-3.244866984808683195e-17,1.778975099462623785e-18
6.800000000000000488e-01,-2.141380042101825309e-15,1.173984745753273054e-16
6.900000000000000577e-01,5.214337066633279093e-16,-2.858695225916107975e-17
7.000000000000000666e-01,-2.375054863441947765e-15,1.302102318832373668e-16
